,0
4413,100000426045857
4414,100000425513647
4415,100000421806780
4416,100000417938840
4417,100000416624419
4418,100000407158658
4419,100000405308653
4420,100000405255592
4421,100000402198746
4422,100000401506582
4423,100000400453631
4424,100000399696028
4425,100000399515056
4426,100000398890522
4427,100000396121481
4428,100000395785693
4429,100000395529387
4430,100000394463074
4431,100000393766688
4432,100000393588820
4433,100000392946149
4434,100000391569885
4435,100000391352512
4436,100000390462733
4437,100000390251145
4438,100000390222369
4439,100000388981034
4440,100000386422320
4441,100000385667201
4442,100000385628126
4443,100000384236207
4444,100000382839489
4445,100000381182588
4446,100000379813429
4447,100000378536134
4448,100000377763030
4449,100000371678850
4450,100000371528770
4451,100000368633581
4452,100000366798077
4453,100000366306434
4454,100000364292847
4455,100000363584751
4456,100000363540696
4457,100000363221164
4458,100000362386085
4459,100000361685347
4460,100000360154163
4461,100000359197718
4462,100000358726982
4463,100000356586947
4464,100000355361766
4465,100000355356588
4466,100000353806091
4467,100000353748076
4468,100000352853856
4469,100000351844083
4470,100000350731362
4471,100000350394375
4472,100000349395942
4473,100000347647356
4474,100000347377621
4475,100000346732279
4476,100000345703149
4477,100000345532713
4478,100000345284651
4479,100000345161265
4480,100000344997490
4481,100000344056396
4482,100000343870408
4483,100000343310740
4484,100000342158404
4485,100000341951987
4486,100000340753445
4487,100000336697339
4488,100000335733467
4489,100000335558950
4490,100000333267162
4491,100000332461017
4492,100000330708110
4493,100000329197193
4494,100000326702760
4495,100000324480911
4496,100000324404936
4497,100000322272084
4498,100000322260808
4499,100000322067005
4500,100000321035684
4501,100000320452902
4502,100000320299913
4503,100000319849163
4504,100000318776883
4505,100000315251457
4506,100000314126670
4507,100000313286258
4508,100000312543492
4509,100000311642686
4510,100000311111960
4511,100000309819315
4512,100000308634206
4513,100000306843931
4514,100000304698608
4515,100000304334210
4516,100000301893989
4517,100000301071302
4518,100000300084476
4519,100000299923105
4520,100000299367942
4521,100000299364463
4522,100000299262949
4523,100000299252635
4524,100000299164922
4525,100000298117247
4526,100000298068955
4527,100000297568274
4528,100000297217138
4529,100000297100602
4530,100000296996626
4531,100000296539248
4532,100000296097498
4533,100000295793145
4534,100000295606861
4535,100000295327129
4536,100000294230162
4537,100000294033110
4538,100000293304801
4539,100000292777142
4540,100000292592062
4541,100000292320592
4542,100000291171689
4543,100000290145765
4544,100000289847460
4545,100000289282728
4546,100000289273915
4547,100000289264187
4548,100000288547425
4549,100000288466856
4550,100000287810053
4551,100000286861747
4552,100000286635336
4553,100000286556334
4554,100000286488742
4555,100000285813145
4556,100000285614403
4557,100000283730224
4558,100000283387189
4559,100000282510450
4560,100000282379403
4561,100000282366608
4562,100000282288927
4563,100000282242272
4564,100000281310240
4565,100000280832284
4566,100000280362797
4567,100000279462935
4568,100000279234732
4569,100000278700397
4570,100000278223313
4571,100000278184655
4572,100000277174951
4573,100000276058079
4574,100000275971323
4575,100000275435375
4576,100000275024179
4577,100000274781481
4578,100000274136283
4579,100000272390239
4580,100000270831602
4581,100000270734614
4582,100000269468712
4583,100000268902549
4584,100000266417271
4585,100000264213835
4586,100000264114284
4587,100000263717342
4588,100000263674008
4589,100000263643479
4590,100000263477361
4591,100000263471448
4592,100000263396564
4593,100000263076742
4594,100000262543182
4595,100000262292352
4596,100000260471582
4597,100000260117127
4598,100000256884629
4599,100000256831555
4600,100000255624359
4601,100000255618883
4602,100000255388495
4603,100000254946611
4604,100000254738595
4605,100000253944426
4606,100000251133149
4607,100000250990426
4608,100000250802356
4609,100000250148342
4610,100000250138845
4611,100000249848333
4612,100000247393209
4613,100000247248745
4614,100000246791155
4615,100000246251787
4616,100000245984568
4617,100000245853756
4618,100000245144654
4619,100000245044000
4620,100000244188323
4621,100000244003892
4622,100000242807171
4623,100000242438854
4624,100000242044793
4625,100000241937308
4626,100000241784482
4627,100000241782198
4628,100000241266450
4629,100000240369867
4630,100000240113358
4631,100000239850579
4632,100000239289819
4633,100000238958114
4634,100000236770839
4635,100000236012080
4636,100000235685714
4637,100000235389918
4638,100000234941658
4639,100000234017488
4640,100000233831751
4641,100000233178572
4642,100000232296949
4643,100000231712339
4644,100000231667005
4645,100000229455703
4646,100000229113792
4647,100000229000306
4648,100000228611747
4649,100000228382684
4650,100000228159202
4651,100000227877529
4652,100000227829515
4653,100000227663607
4654,100000226677276
4655,100000225198586
4656,100000225195683
4657,100000224282056
4658,100000223840653
4659,100000223541837
4660,100000223065045
4661,100000222831428
4662,100000222817676
4663,100000222725126
4664,100000222665899
4665,100000222553225
4666,100000222231601
4667,100000222037747
4668,100000221757512
4669,100000221145059
4670,100000220011736
4671,100000217995235
4672,100000217243223
4673,100000217059449
4674,100000215317914
4675,100000212323581
4676,100000212266903
4677,100000211764407
4678,100000211233363
4679,100000211122841
4680,100000211050957
4681,100000211027773
4682,100000209158181
4683,100000208911135
4684,100000208567988
4685,100000208074305
4686,100000208027937
4687,100000208024627
4688,100000207746578
4689,100000207051271
4690,100000206943097
4691,100000203274187
4692,100000202693790
4693,100000202571745
4694,100000202272019
4695,100000201674728
4696,100000201199025
4697,100000200986999
4698,100000200620929
4699,100000199764370
4700,100000199382268
4701,100000198540346
4702,100000198341247
4703,100000196564556
4704,100000195633467
4705,100000195126320
4706,100000195081519
4707,100000194464795
4708,100000193766570
4709,100000193522796
4710,100000193518995
4711,100000193430426
4712,100000192672185
4713,100000192425988
4714,100000191557573
4715,100000191378600
4716,100000190328075
4717,100000189660841
4718,100000188771506
4719,100000188670830
4720,100000188580136
4721,100000187404645
4722,100000186248325
4723,100000185826245
4724,100000185631224
4725,100000185450178
4726,100000183490875
4727,100000183232584
4728,100000182713757
4729,100000182349187
4730,100000181805852
4731,100000179772064
4732,100000179614736
4733,100000179132129
4734,100000179032704
4735,100000179004715
4736,100000178423243
4737,100000177480738
4738,100000175963627
4739,100000175651259
4740,100000174113064
4741,100000173953701
4742,100000173812805
4743,100000173380332
4744,100000173078930
4745,100000172951026
4746,100000172676516
4747,100000172581402
4748,100000171784993
4749,100000171716043
4750,100000171009009
4751,100000168211874
4752,100000167778797
4753,100000165734458
4754,100000165124104
4755,100000164024869
4756,100000163455874
4757,100000161695792
4758,100000160166705
4759,100000159385891
4760,100000158591813
4761,100000157960438
4762,100000157327481
4763,100000156187662
4764,100000156041331
4765,100000155025951
4766,100000154906345
4767,100000154350452
4768,100000153615797
4769,100000153369733
4770,100000152291417
4771,100000151360884
4772,100000150826966
4773,100000150270797
4774,100000149784688
4775,100000149390569
4776,100000149065123
4777,100000148100880
4778,100000147604737
4779,100000146860377
4780,100000146760754
4781,100000145929185
4782,100000145354442
4783,100000145024797
4784,100000144867683
4785,100000144055722
4786,100000143602584
4787,100000142396703
4788,100000142197285
4789,100000142194011
4790,100000141812794
4791,100000140635311
4792,100000140119476
4793,100000140081407
4794,100000139551286
4795,100000137661494
4796,100000136463145
4797,100000135567796
4798,100000134740414
4799,100000132528844
4800,100000132000725
4801,100000131899871
4802,100000131775601
4803,100000129564405
4804,100000129036882
4805,100000128990003
4806,100000127338433
4807,100000126777107
4808,100000126434034
4809,100000126274801
4810,100000125629647
4811,100000124107932
4812,100000122752953
4813,100000122453742
4814,100000120288795
4815,100000119814560
4816,100000117927761
4817,100000117768460
4818,100000116391240
4819,100000116111529
4820,100000115714260
4821,100000110847446
4822,100000110028951
4823,100000109149752
4824,100000108402548
4825,100000108225502
4826,100000108168495
4827,100000107951152
4828,100000107875599
4829,100000107032002
4830,100000106282350
4831,100000106252309
4832,100000106162042
4833,100000106071088
4834,100000105724821
4835,100000105683810
4836,100000104658168
4837,100000103642778
4838,100000102164104
4839,100000101485779
4840,100000101202970
4841,100000100737913
4842,100000100052574
4843,100000099072939
4844,100000099011549
4845,100000096504183
4846,100000096196195
4847,100000094863996
4848,100000094604078
4849,100000093451672
4850,100000092633206
4851,100000090185480
4852,100000089963660
4853,100000088075207
4854,100000085446326
4855,100000084996030
4856,100000084676179
4857,100000084384059
4858,100000079256229
4859,100000079166381
4860,100000077846754
4861,100000077298777
4862,100000077193866
4863,100000076613138
4864,100000076247376
4865,100000075453586
4866,100000074800493
4867,100000074612987
4868,100000072754584
4869,100000070744719
4870,100000070359210
4871,100000070077842
4872,100000069823348
4873,100000068801817
4874,100000068390657
4875,100000065246303
4876,100000065027138
4877,100000064184958
4878,100000059361052
4879,100000056163955
4880,100000054568777
4881,100000054109808
4882,100000044919387
4883,100000044906730
4884,100000043247004
4885,100000043145481
4886,100000042022775
4887,100000040114955
4888,100000039447554
4889,100000037276532
4890,100000034637140
4891,100000034617176
4892,100000034055033
4893,100000033260149
4894,100000032712848
4895,100000032518312
4896,100000027518333
4897,100000022029527
4898,100000021295640
4899,100000018257889
4900,100000016369281
4901,100000015681694
4902,100000010312120
4903,100000009236024
4904,100000007904852
4905,100000007492532
4906,100000001290365
4907,100000001268292
4908,100000000087497
4909,1848895231
4910,1847523585
4911,1845974479
4912,1842536374
4913,1840051370
4914,1828942233
4915,1826875535
4916,1822571589
4917,1822448942
4918,1822382108
4919,1821836770
4920,1818978315
4921,1817778276
